	drug_concept_id	concept_id	concept_name	domain_id	vocabulary_id	concept_class_id	standard_concept	concept_code	valid_start_date	valid_end_date	invalid_reason	_c0	_c1	_c7	_c8	_c9	_c11	_c12	_c13	_c14	_c16	_c17
880	1513876	1513876	insulin lispro protamine, human	Drug	RxNorm	Ingredient	S	314684	1970-01-01	2099-12-31		314684	ENG	11794211	11794211	314684	RXNORM	IN	314684	insulin lispro protamine, human	N	4096.0
881	514012	514012	meningococcal polysaccharide vaccine group W-135	Drug	RxNorm	Ingredient	S	314724	1970-01-01	2099-12-31		314724	ENG	12250652	12250652	314724	RXNORM	IN	314724	meningococcal polysaccharide vaccine group W-135	N	
882	514015	514015	meningococcal polysaccharide vaccine group Y	Drug	RxNorm	Ingredient	S	314725	1970-01-01	2099-12-31		314725	ENG	12254635	12254635	314725	RXNORM	IN	314725	meningococcal polysaccharide vaccine group Y	N	
883	19014215	19014215	sodium lauryl sulfoacetate	Drug	RxNorm	Ingredient	S	314832	1970-01-01	2099-12-31		314832	ENG	12252922	12252922	314832	RXNORM	IN	314832	sodium lauryl sulfoacetate	N	4096.0
884	19082660	19082660	elder extract	Drug	RxNorm	Ingredient	S	317808	1970-01-01	2099-12-31		317808	ENG	12252923	12252923	317808	RXNORM	IN	317808	elder extract	N	
885	1315865	1315865	fondaparinux	Drug	RxNorm	Ingredient	S	321208	1970-01-01	2099-12-31		321208	ENG	1491872	1491872	321208	RXNORM	IN	321208	fondaparinux	N	4096.0
886	916005	916005	solifenacin	Drug	RxNorm	Ingredient	S	322167	1970-01-01	2099-12-31		322167	ENG	12253499	12253499	322167	RXNORM	IN	322167	solifenacin	N	4096.0
887	916662	916662	dimethicone	Drug	RxNorm	Ingredient	S	324072	1970-01-01	2099-12-31		324072	ENG	2595301	2595301	324072	RXNORM	IN	324072	dimethicone	N	4096.0
888	19017671	19017671	ginseng preparation	Drug	RxNorm	Ingredient	S	325526	1970-01-01	2099-12-31		325526	ENG	12254643	12254643	325526	RXNORM	IN	325526	ginseng preparation	N	4096.0
889	1518198	1518198	norelgestromin	Drug	RxNorm	Ingredient	S	326374	1970-01-01	2099-12-31		326374	ENG	1501513	1501513	326374	RXNORM	IN	326374	norelgestromin	N	4096.0
890	1125443	1125443	dornase alfa	Drug	RxNorm	Ingredient	S	337623	1970-01-01	2099-12-31		337623	ENG	12254075	12254075	337623	RXNORM	IN	337623	dornase alfa	N	4096.0
891	1526475	1526475	ezetimibe	Drug	RxNorm	Ingredient	S	341248	1970-01-01	2099-12-31		341248	ENG	1935675	1935675	341248	RXNORM	IN	341248	ezetimibe	N	4096.0
892	1544838	1544838	insulin glulisine, human	Drug	RxNorm	Ingredient	S	400008	2005-12-04	2099-12-31		400008	ENG	11794213	11794213	400008	RXNORM	IN	400008	insulin glulisine, human	N	4096.0
893	1560305	1560305	omega-3 acid ethyl esters (USP)	Drug	RxNorm	Ingredient	S	484348	2006-11-19	2099-12-31		484348	ENG	12251203	12251203	484348	RXNORM	IN	484348	omega-3 acid ethyl esters (USP)	N	4096.0
894	1580747	1580747	sitagliptin	Drug	RxNorm	Ingredient	S	593411	2006-12-17	2099-12-31		593411	ENG	2601578	2601578	593411	RXNORM	IN	593411	sitagliptin	N	4096.0
895	1186087	1186087	abatacept	Drug	RxNorm	Ingredient	S	614391	2006-03-12	2099-12-31		614391	ENG	2402317	2402317	614391	RXNORM	IN	614391	abatacept	N	4096.0
896	19086910	19086910	tiaprofenate	Drug	RxNorm	Ingredient	S	618442	2006-05-14	2099-12-31		618442	ENG	12252935	12252935	618442	RXNORM	IN	618442	tiaprofenate	N	
897	19087394	19087394	lacosamide	Drug	RxNorm	Ingredient	S	623400	2008-11-09	2099-12-31		623400	ENG	2866551	2866551	623400	RXNORM	IN	623400	lacosamide	N	4096.0
898	703244	703244	paliperidone	Drug	RxNorm	Ingredient	S	679314	2007-01-28	2099-12-31		679314	ENG	2618417	2618417	679314	RXNORM	IN	679314	paliperidone	N	4096.0
899	912263	912263	certolizumab pegol	Drug	RxNorm	Ingredient	S	709271	2008-06-01	2099-12-31		709271	ENG	2803290	2803290	709271	RXNORM	IN	709271	certolizumab pegol	N	4096.0
900	19012346	19012346	eltrombopag	Drug	RxNorm	Ingredient	S	711942	2009-01-04	2099-12-31		711942	ENG	2932094	2932094	711942	RXNORM	IN	711942	eltrombopag	N	4096.0
901	523202	523202	Salmonella typhi Ty21a live antigen	Drug	RxNorm	Ingredient	S	762595	2008-03-30	2099-12-31		762595	ENG	12254658	12254658	762595	RXNORM	IN	762595	Salmonella typhi Ty21a live antigen	N	4096.0
902	523212	523212	rubella virus vaccine live (Wistar RA 27-3 strain)	Drug	RxNorm	Ingredient	S	762817	2008-03-30	2099-12-31		762817	ENG	12252940	12252940	762817	RXNORM	IN	762817	rubella virus vaccine live (Wistar RA 27-3 strain)	N	4096.0
903	19028106	19028106	isopropyl alcohol	Drug	RxNorm	Ingredient	S	797541	2008-06-29	2099-12-31		797541	ENG	12254659	12254659	797541	RXNORM	IN	797541	isopropyl alcohol	N	4096.0
904	529112	529112	L1 protein, human papillomavirus type 16 vaccine	Drug	RxNorm	Ingredient	S	798264	2008-06-29	2099-12-31		798264	ENG	12253514	12253514	798264	RXNORM	IN	798264	L1 protein, human papillomavirus type 16 vaccine	N	4096.0
905	529713	529713	mumps virus vaccine live, Jeryl Lynn strain	Drug	RxNorm	Ingredient	S	798372	2008-06-29	2099-12-31		798372	ENG	12254093	12254093	798372	RXNORM	IN	798372	mumps virus vaccine live, Jeryl Lynn strain	N	4096.0
906	544411	544411	rabies virus vaccine flury-lep strain	Drug	RxNorm	Ingredient	S	830457	2009-02-01	2099-12-31		830457	ENG	2939884	2939884	830457	RXNORM	IN	830457	rabies virus vaccine flury-lep strain	N	4096.0
907	40175900	40175900	polidocanol	Drug	RxNorm	Ingredient	S	968170	2010-05-02	2099-12-31		968170	ENG	3071854	3071854	968170	RXNORM	IN	968170	polidocanol	N	4096.0
908	40226579	40226579	fingolimod	Drug	RxNorm	Ingredient	S	1012892	2010-10-03	2099-12-31		1012892	ENG	3307344	3307344	1012892	RXNORM	IN	1012892	fingolimod	N	4096.0
909	40228152	40228152	dabigatran etexilate	Drug	RxNorm	Ingredient	S	1037042	2010-10-31	2099-12-31		1037042	ENG	3502245	3502245	1037042	RXNORM	IN	1037042	dabigatran etexilate	N	4096.0
910	40234201	40234201	butylscopolamine	Drug	RxNorm	Ingredient	S	1085787	2011-02-06	2099-12-31		1085787	ENG	3607095	3607095	1085787	RXNORM	IN	1085787	butylscopolamine	N	4096.0
911	40236897	40236897	roflumilast	Drug	RxNorm	Ingredient	S	1091836	2011-04-03	2099-12-31		1091836	ENG	12254101	12254101	1091836	RXNORM	IN	1091836	roflumilast	N	4096.0
912	40239330	40239330	telaprevir	Drug	RxNorm	Ingredient	S	1102261	2011-06-05	2099-12-31		1102261	ENG	3644448	3644448	1102261	RXNORM	IN	1102261	telaprevir	N	
913	40241331	40241331	rivaroxaban	Drug	RxNorm	Ingredient	S	1114195	2011-07-31	2099-12-31		1114195	ENG	3744383	3744383	1114195	RXNORM	IN	1114195	rivaroxaban	N	4096.0
914	40241186	40241186	ticagrelor	Drug	RxNorm	Ingredient	S	1116632	2011-07-31	2099-12-31		1116632	ENG	12252955	12252955	1116632	RXNORM	IN	1116632	ticagrelor	N	4096.0
915	40241937	40241937	vemurafenib	Drug	RxNorm	Ingredient	S	1147220	2011-09-04	2099-12-31		1147220	ENG	12252371	12252371	1147220	RXNORM	IN	1147220	vemurafenib	N	4096.0
916	40242675	40242675	crizotinib	Drug	RxNorm	Ingredient	S	1148495	2011-10-02	2099-12-31		1148495	ENG	3806021	3806021	1148495	RXNORM	IN	1148495	crizotinib	N	4096.0
917	40244464	40244464	ruxolitinib	Drug	RxNorm	Ingredient	S	1193326	2011-12-04	2099-12-31		1193326	ENG	3871920	3871920	1193326	RXNORM	IN	1193326	ruxolitinib	N	4096.0
918	40244266	40244266	aflibercept	Drug	RxNorm	Ingredient	S	1232150	2011-12-04	2099-12-31		1232150	ENG	4218151	4218151	1232150	RXNORM	IN	1232150	aflibercept	N	4096.0
919	42709320	42709320	ingenol mebutate	Drug	RxNorm	Ingredient	S	1242806	2012-05-07	2099-12-31		1242806	ENG	4242110	4242110	1242806	RXNORM	IN	1242806	ingenol mebutate	N	4096.0
920	42873639	42873639	aclidinium	Drug	RxNorm	Ingredient	S	1303098	2012-08-06	2099-12-31		1303098	ENG	4648139	4648139	1303098	RXNORM	IN	1303098	aclidinium	N	4096.0
921	42900458	42900458	pine needle oil (pinus sylvestris)	Drug	RxNorm	Ingredient	S	1305670	2012-10-01	2099-12-31		1305670	ENG	4653253	4653253	1305670	RXNORM	IN	1305670	pine needle oil (pinus sylvestris)	N	4096.0
922	42900551	42900551	xanthan gum	Drug	RxNorm	Ingredient	S	1307815	2012-10-01	2099-12-31		1307815	ENG	4655601	4655601	1307815	RXNORM	IN	1307815	xanthan gum	N	4096.0
923	42900366	42900366	cetostearyl alcohol	Drug	RxNorm	Ingredient	S	1307840	2012-10-01	2099-12-31		1307840	ENG	4655626	4655626	1307840	RXNORM	IN	1307840	cetostearyl alcohol	N	4096.0
924	42900351	42900351	cajuput oil	Drug	RxNorm	Ingredient	S	1309211	2012-10-01	2099-12-31		1309211	ENG	4658301	4658301	1309211	RXNORM	IN	1309211	cajuput oil	N	4096.0
925	42900035	42900035	Zanthoxylum americanum bark extract	Drug	RxNorm	Ingredient	S	1310155	2012-10-01	2099-12-31		1310155	ENG	4659859	4659859	1310155	RXNORM	IN	1310155	Zanthoxylum americanum bark extract	N	
926	42899438	42899438	lactoperoxidase	Drug	RxNorm	Ingredient	S	1310514	2012-10-01	2099-12-31		1310514	ENG	12253577	12253577	1310514	RXNORM	IN	1310514	lactoperoxidase	N	4096.0
927	42899323	42899323	methanol	Drug	RxNorm	Ingredient	S	1310568	2012-10-01	2099-12-31		1310568	ENG	12251278	12251278	1310568	RXNORM	IN	1310568	methanol	N	4096.0
928	42899476	42899476	lanthanum	Drug	RxNorm	Ingredient	S	1311070	2012-10-01	2099-12-31		1311070	ENG	12254720	12254720	1311070	RXNORM	IN	1311070	lanthanum	N	
929	42903441	42903441	influenza A virus	Drug	RxNorm	Ingredient	S	1312375	2012-12-03	2099-12-31		1312375	ENG	12253018	12253018	1312375	RXNORM	IN	1312375	influenza A virus	N	
930	42903627	42903627	dimethyl ether	Drug	RxNorm	Ingredient	S	1313349	2012-12-03	2099-12-31		1313349	ENG	4664599	4664599	1313349	RXNORM	IN	1313349	dimethyl ether	N	4096.0
931	42904177	42904177	perampanel	Drug	RxNorm	Ingredient	S	1356552	2012-12-03	2099-12-31		1356552	ENG	5028748	5028748	1356552	RXNORM	IN	1356552	perampanel	N	4096.0
932	43012207	43012207	cobalt sulfate	Drug	RxNorm	Ingredient	S	1362742	2013-01-07	2099-12-31		1362742	ENG	5040322	5040322	1362742	RXNORM	IN	1362742	cobalt sulfate	N	
933	43012386	43012386	lauric acid diethanolamide	Drug	RxNorm	Ingredient	S	1363705	2013-01-07	2099-12-31		1363705	ENG	5041740	5041740	1363705	RXNORM	IN	1363705	lauric acid diethanolamide	N	4096.0
934	43012408	43012408	Streptococcus pneumoniae	Drug	RxNorm	Ingredient	S	1363917	2013-01-07	2099-12-31		1363917	ENG	5042073	5042073	1363917	RXNORM	IN	1363917	Streptococcus pneumoniae	N	
935	43012496	43012496	all-trans-retinol	Drug	RxNorm	Ingredient	S	1367187	2013-02-04	2099-12-31		1367187	ENG	12254810	12254810	1367187	RXNORM	IN	1367187	all-trans-retinol	N	
936	43526246	43526246	methyl 3-hydroxybenzoate	Drug	RxNorm	Ingredient	S	1373724	2013-05-06	2099-12-31		1373724	ENG	12250818	12250818	1373724	RXNORM	IN	1373724	methyl 3-hydroxybenzoate	N	
937	43526717	43526717	glyceryl phosphate	Drug	RxNorm	Ingredient	S	1423803	2013-06-03	2099-12-31		1423803	ENG	12250827	12250827	1423803	RXNORM	IN	1423803	glyceryl phosphate	N	4096.0
938	43532069	43532069	polawax polysorbate	Drug	RxNorm	Ingredient	S	1425089	2013-07-01	2099-12-31		1425089	ENG	12254264	12254264	1425089	RXNORM	IN	1425089	polawax polysorbate	N	4096.0
939	43532150	43532150	prolactin	Drug	RxNorm	Ingredient	S	1426890	2013-07-01	2099-12-31		1426890	ENG	12251963	12251963	1426890	RXNORM	IN	1426890	prolactin	N	
940	43532365	43532365	glucose oxidase	Drug	RxNorm	Ingredient	S	1427073	2013-07-01	2099-12-31		1427073	ENG	12253736	12253736	1427073	RXNORM	IN	1427073	glucose oxidase	N	4096.0
941	43532347	43532347	epidermal growth factor	Drug	RxNorm	Ingredient	S	1427158	2013-07-01	2099-12-31		1427158	ENG	12252572	12252572	1427158	RXNORM	IN	1427158	epidermal growth factor	N	
942	43533015	43533015	ferric hydroxide	Drug	RxNorm	Ingredient	S	1428835	2013-08-05	2099-12-31		1428835	ENG	5476870	5476870	1428835	RXNORM	IN	1428835	ferric hydroxide	N	
943	44506752	44506752	riociguat	Drug	RxNorm	Ingredient	S	1439816	2013-11-04	2099-12-31		1439816	ENG	5527957	5527957	1439816	RXNORM	IN	1439816	riociguat	N	4096.0
944	44507610	44507610	wheat preparation	Drug	RxNorm	Ingredient	S	1441652	2013-12-02	2099-12-31		1441652	ENG	12251448	12251448	1441652	RXNORM	IN	1441652	wheat preparation	N	
945	44507848	44507848	ibrutinib	Drug	RxNorm	Ingredient	S	1442981	2013-12-02	2099-12-31		1442981	ENG	12251449	12251449	1442981	RXNORM	IN	1442981	ibrutinib	N	4096.0
946	44507700	44507700	vortioxetine	Drug	RxNorm	Ingredient	S	1455099	2013-12-02	2099-12-31		1455099	ENG	5911014	5911014	1455099	RXNORM	IN	1455099	vortioxetine	N	4096.0
947	44814322	44814322	hepatitis A virus	Drug	RxNorm	Ingredient	S	1491862	2014-04-07	2099-12-31		1491862	ENG	12251464	12251464	1491862	RXNORM	IN	1491862	hepatitis A virus	N	
948	45775584	45775584	picosulfurate	Drug	RxNorm	Ingredient	S	1546458	2014-12-01	2099-12-31		1546458	ENG	6397671	6397671	1546458	RXNORM	IN	1546458	picosulfurate	N	4096.0
949	45774435	45774435	dulaglutide	Drug	RxNorm	Ingredient	S	1551291	2014-12-01	2099-12-31		1551291	ENG	6797566	6797566	1551291	RXNORM	IN	1551291	dulaglutide	N	4096.0
950	46234437	46234437	ivabradine	Drug	RxNorm	Ingredient	S	1649480	2015-07-06	2099-12-31		1649480	ENG	7238275	7238275	1649480	RXNORM	IN	1649480	ivabradine	N	4096.0
951	46234461	46234461	benzyl cinnamate	Drug	RxNorm	Ingredient	S	1649557	2015-07-06	2099-12-31		1649557	ENG	7238436	7238436	1649557	RXNORM	IN	1649557	benzyl cinnamate	N	
952	46275993	46275993	influenza A virus (H1N1) antigen	Drug	RxNorm	Ingredient	S	1657128	2015-09-08	2099-12-31		1657128	ENG	7251069	7251069	1657128	RXNORM	IN	1657128	influenza A virus (H1N1) antigen	N	4096.0
953	35606465	35606465	elbasvir	Drug	RxNorm	Ingredient	S	1734628	2016-05-02	2099-12-31		1734628	ENG	7727600	7727600	1734628	RXNORM	IN	1734628	elbasvir	N	4096.0
954	1436650	1436650	mercaptopurine	Drug	RxNorm	Ingredient	S	103	1970-01-01	2099-12-31		103	ENG	3500909	3500909	103	RXNORM	IN	103	mercaptopurine	N	4096.0
955	19059528	19059528	alfentanil	Drug	RxNorm	Ingredient	S	480	1970-01-01	2099-12-31		480	ENG	12252055	12252055	480	RXNORM	IN	480	alfentanil	N	4096.0
956	19087090	19087090	amantadine	Drug	RxNorm	Ingredient	S	620	1970-01-01	2099-12-31		620	ENG	12251532	12251532	620	RXNORM	IN	620	amantadine	N	4096.0
957	912362	912362	ammonium chloride	Drug	RxNorm	Ingredient	S	712	1970-01-01	2099-12-31		712	ENG	12250960	12250960	712	RXNORM	IN	712	ammonium chloride	N	4096.0
958	713109	713109	amoxapine	Drug	RxNorm	Ingredient	S	722	1970-01-01	2099-12-31		722	ENG	12250429	12250429	722	RXNORM	IN	722	amoxapine	N	4096.0
959	1713332	1713332	amoxicillin	Drug	RxNorm	Ingredient	S	723	1970-01-01	2099-12-31		723	ENG	12252059	12252059	723	RXNORM	IN	723	amoxicillin	N	4096.0
960	1115572	1115572	beclomethasone	Drug	RxNorm	Ingredient	S	1347	1970-01-01	2099-12-31		1347	ENG	12254394	12254394	1347	RXNORM	IN	1347	beclomethasone	N	4096.0
961	40161546	40161546	beeswax	Drug	RxNorm	Ingredient	S	1356	2009-07-05	2099-12-31		1356	ENG	2974934	2974934	1356	RXNORM	IN	1356	beeswax	N	4096.0
962	19016435	19016435	benorilate	Drug	RxNorm	Ingredient	S	1372	1970-01-01	2099-12-31		1372	ENG	44024	44024	1372	RXNORM	IN	1372	benorilate	N	
963	19016440	19016440	benperidol	Drug	RxNorm	Ingredient	S	1373	1970-01-01	2099-12-31		1373	ENG	12252064	12252064	1373	RXNORM	IN	1373	benperidol	N	
964	719174	719174	benztropine	Drug	RxNorm	Ingredient	S	1424	1970-01-01	2099-12-31		1424	ENG	12253251	12253251	1424	RXNORM	IN	1424	benztropine	N	4096.0
965	1520218	1520218	betaine	Drug	RxNorm	Ingredient	S	1512	1970-01-01	2099-12-31		1512	ENG	12253848	12253848	1512	RXNORM	IN	1512	betaine	N	4096.0
966	920458	920458	betamethasone	Drug	RxNorm	Ingredient	S	1514	1970-01-01	2099-12-31		1514	ENG	12250432	12250432	1514	RXNORM	IN	1514	betamethasone	N	4096.0
967	19024770	19024770	biotin	Drug	RxNorm	Ingredient	S	1588	1970-01-01	2099-12-31		1588	ENG	12253849	12253849	1588	RXNORM	IN	1588	biotin	N	4096.0
968	1130863	1130863	brompheniramine	Drug	RxNorm	Ingredient	S	1767	1970-01-01	2099-12-31		1767	ENG	12253850	12253850	1767	RXNORM	IN	1767	brompheniramine	N	4096.0
969	19035569	19035569	calcifediol	Drug	RxNorm	Ingredient	S	1889	1970-01-01	2099-12-31		1889	ENG	12250434	12250434	1889	RXNORM	IN	1889	calcifediol	N	4096.0
970	19037038	19037038	calcium gluconate	Drug	RxNorm	Ingredient	S	1908	1970-01-01	2099-12-31		1908	ENG	12253852	12253852	1908	RXNORM	IN	1908	calcium gluconate	N	4096.0
971	940183	940183	carbachol	Drug	RxNorm	Ingredient	S	1999	1970-01-01	2099-12-31		1999	ENG	12250436	12250436	1999	RXNORM	IN	1999	carbachol	N	4096.0
972	19040606	19040606	carbimazole	Drug	RxNorm	Ingredient	S	2020	1970-01-01	2099-12-31		2020	ENG	12254410	12254410	2020	RXNORM	IN	2020	carbimazole	N	4096.0
973	949279	949279	carboxymethylcellulose	Drug	RxNorm	Ingredient	S	2062	1970-01-01	2099-12-31		2062	ENG	12254411	12254411	2062	RXNORM	IN	2062	carboxymethylcellulose	N	4096.0
974	749910	749910	carisoprodol	Drug	RxNorm	Ingredient	S	2101	1970-01-01	2099-12-31		2101	ENG	12254412	12254412	2101	RXNORM	IN	2101	carisoprodol	N	4096.0
975	1786621	1786621	cephalexin	Drug	RxNorm	Ingredient	S	2231	1970-01-01	2099-12-31		2231	ENG	12250445	12250445	2231	RXNORM	IN	2231	cephalexin	N	4096.0
976	990069	990069	chloramphenicol	Drug	RxNorm	Ingredient	S	2348	1970-01-01	2099-12-31		2348	ENG	12252079	12252079	2348	RXNORM	IN	2348	chloramphenicol	N	4096.0
977	1790812	1790812	chlorhexidine	Drug	RxNorm	Ingredient	S	2358	1970-01-01	2099-12-31		2358	ENG	12250446	12250446	2358	RXNORM	IN	2358	chlorhexidine	N	4096.0
978	19061821	19061821	chromium	Drug	RxNorm	Ingredient	S	2496	1970-01-01	2099-12-31		2496	ENG	12252697	12252697	2496	RXNORM	IN	2496	chromium	N	
979	1598658	1598658	clofibrate	Drug	RxNorm	Ingredient	S	2594	1970-01-01	2099-12-31		2594	ENG	12252085	12252085	2594	RXNORM	IN	2594	clofibrate	N	
980	1800835	1800835	cloxacillin	Drug	RxNorm	Ingredient	S	2625	1970-01-01	2099-12-31		2625	ENG	12253863	12253863	2625	RXNORM	IN	2625	cloxacillin	N	
981	19069049	19069049	collagen	Drug	RxNorm	Ingredient	S	2714	1970-01-01	2099-12-31		2714	ENG	12254425	12254425	2714	RXNORM	IN	2714	collagen	N	4096.0
982	1507705	1507705	cortisone	Drug	RxNorm	Ingredient	S	2878	1970-01-01	2099-12-31		2878	ENG	12252090	12252090	2878	RXNORM	IN	2878	cortisone	N	4096.0
983	19008867	19008867	cromoglycate	Drug	RxNorm	Ingredient	S	2921	1970-01-01	2099-12-31		2921	ENG	12252702	12252702	2921	RXNORM	IN	2921	cromoglycate	N	
984	19010482	19010482	cyclosporine	Drug	RxNorm	Ingredient	S	3008	1970-01-01	2099-12-31		3008	ENG	12253868	12253868	3008	RXNORM	IN	3008	cyclosporine	N	4096.0
985	1110727	1110727	cyproheptadine	Drug	RxNorm	Ingredient	S	3013	1970-01-01	2099-12-31		3013	ENG	12250988	12250988	3013	RXNORM	IN	3013	cyproheptadine	N	4096.0
986	910888	910888	cysteamine	Drug	RxNorm	Ingredient	S	3022	1970-01-01	2099-12-31		3022	ENG	12251559	12251559	3022	RXNORM	IN	3022	cysteamine	N	4096.0
987	19010955	19010955	cysteine	Drug	RxNorm	Ingredient	S	3024	1970-01-01	2099-12-31		3024	ENG	12254428	12254428	3024	RXNORM	IN	3024	cysteine	N	4096.0
988	917336	917336	desoximetasone	Drug	RxNorm	Ingredient	S	3255	1970-01-01	2099-12-31		3255	ENG	12252094	12252094	3255	RXNORM	IN	3255	desoximetasone	N	4096.0
989	1518254	1518254	dexamethasone	Drug	RxNorm	Ingredient	S	3264	1970-01-01	2099-12-31		3264	ENG	12252095	12252095	3264	RXNORM	IN	3264	dexamethasone	N	4096.0
990	19024249	19024249	clodronic acid	Drug	RxNorm	Ingredient	S	3350	1970-01-01	2099-12-31		3350	ENG	12253873	12253873	3350	RXNORM	IN	3350	clodronic acid	N	
991	924724	924724	dicyclomine	Drug	RxNorm	Ingredient	S	3361	1970-01-01	2099-12-31		3361	ENG	12253874	12253874	3361	RXNORM	IN	3361	dicyclomine	N	4096.0
992	1126128	1126128	diflunisal	Drug	RxNorm	Ingredient	S	3393	1970-01-01	2099-12-31		3393	ENG	12252102	12252102	3393	RXNORM	IN	3393	diflunisal	N	4096.0
993	1328165	1328165	diltiazem	Drug	RxNorm	Ingredient	S	3443	1970-01-01	2099-12-31		3443	ENG	12252707	12252707	3443	RXNORM	IN	3443	diltiazem	N	4096.0
994	928744	928744	dimenhydrinate	Drug	RxNorm	Ingredient	S	3444	1970-01-01	2099-12-31		3444	ENG	12250466	12250466	3444	RXNORM	IN	3444	dimenhydrinate	N	4096.0
995	928980	928980	dimethyl sulfoxide	Drug	RxNorm	Ingredient	S	3455	1970-01-01	2099-12-31		3455	ENG	12250467	12250467	3455	RXNORM	IN	3455	dimethyl sulfoxide	N	4096.0
996	19031041	19031041	diphtheria antitoxin	Drug	RxNorm	Ingredient	S	3510	1970-01-01	2099-12-31		3510	ENG	12250468	12250468	3510	RXNORM	IN	3510	diphtheria antitoxin	N	
997	1743222	1743222	enoxacin	Drug	RxNorm	Ingredient	S	3925	1970-01-01	2099-12-31		3925	ENG	12252714	12252714	3925	RXNORM	IN	3925	enoxacin	N	
998	1343916	1343916	epinephrine	Drug	RxNorm	Ingredient	S	3992	1970-01-01	2099-12-31		3992	ENG	12254439	12254439	3992	RXNORM	IN	3992	epinephrine	N	4096.0
999	1145379	1145379	ergotamine	Drug	RxNorm	Ingredient	S	4025	1970-01-01	2099-12-31		4025	ENG	12252113	12252113	4025	RXNORM	IN	4025	ergotamine	N	4096.0
1000	1746940	1746940	erythromycin	Drug	RxNorm	Ingredient	S	4053	1970-01-01	2099-12-31		4053	ENG	12251001	12251001	4053	RXNORM	IN	4053	erythromycin	N	4096.0
1001	19049038	19049038	estriol	Drug	RxNorm	Ingredient	S	4094	1970-01-01	2099-12-31		4094	ENG	12252114	12252114	4094	RXNORM	IN	4094	estriol	N	4096.0
1002	1549786	1549786	ethinyl estradiol	Drug	RxNorm	Ingredient	S	4124	1970-01-01	2099-12-31		4124	ENG	12251005	12251005	4124	RXNORM	IN	4124	ethinyl estradiol	N	4096.0
1003	19053864	19053864	felypressin	Drug	RxNorm	Ingredient	S	4319	1970-01-01	2099-12-31		4319	ENG	12251572	12251572	4319	RXNORM	IN	4319	felypressin	N	
1004	19054702	19054702	fibrinogen	Drug	RxNorm	Ingredient	S	4385	2008-08-31	2099-12-31		4385	ENG	12253297	12253297	4385	RXNORM	IN	4385	fibrinogen	N	4096.0
1005	954853	954853	flavoxate	Drug	RxNorm	Ingredient	S	4440	1970-01-01	2099-12-31		4440	ENG	12251573	12251573	4440	RXNORM	IN	4440	flavoxate	N	4096.0
1006	1156378	1156378	flurbiprofen	Drug	RxNorm	Ingredient	S	4502	1970-01-01	2099-12-31		4502	ENG	12253302	12253302	4502	RXNORM	IN	4502	flurbiprofen	N	4096.0
1007	1756524	1756524	formaldehyde	Drug	RxNorm	Ingredient	S	4530	1970-01-01	2099-12-31		4530	ENG	12250480	12250480	4530	RXNORM	IN	4530	formaldehyde	N	4096.0
1008	757627	757627	galantamine	Drug	RxNorm	Ingredient	S	4637	1970-01-01	2099-12-31		4637	ENG	12254448	12254448	4637	RXNORM	IN	4637	galantamine	N	4096.0
1009	1757803	1757803	ganciclovir	Drug	RxNorm	Ingredient	S	4678	1970-01-01	2099-12-31		4678	ENG	12252131	12252131	4678	RXNORM	IN	4678	ganciclovir	N	4096.0
1010	19059522	19059522	gestrinone	Drug	RxNorm	Ingredient	S	4792	1970-01-01	2099-12-31		4792	ENG	12252133	12252133	4792	RXNORM	IN	4792	gestrinone	N	
