	drug_concept_id	concept_id	concept_name	domain_id	vocabulary_id	concept_class_id	standard_concept	concept_code	valid_start_date	valid_end_date	invalid_reason	_c0	_c1	_c7	_c11	_c12	_c13	_c14	_c16
995	940183	940183	carbachol	Drug	RxNorm	Ingredient	S	1999	1970-01-01	2099-12-31		1999	ENG	5479090	ATC	IN	N07AB01	carbachol	N
996	940183	940183	carbachol	Drug	RxNorm	Ingredient	S	1999	1970-01-01	2099-12-31		1999	ENG	5479091	ATC	IN	S01EB02	carbachol	N
997	19040606	19040606	carbimazole	Drug	RxNorm	Ingredient	S	2020	1970-01-01	2099-12-31		2020	ENG	5479105	ATC	IN	H03BB01	carbimazole	N
998	749910	749910	carisoprodol	Drug	RxNorm	Ingredient	S	2101	1970-01-01	2099-12-31		2101	ENG	5479124	ATC	IN	M03BA02	carisoprodol	N
999	1786621	1786621	cephalexin	Drug	RxNorm	Ingredient	S	2231	1970-01-01	2099-12-31		2231	ENG	5479147	ATC	IN	J01DB01	cefalexin	N
1000	990069	990069	chloramphenicol	Drug	RxNorm	Ingredient	S	2348	1970-01-01	2099-12-31		2348	ENG	5479219	ATC	IN	D06AX02	chloramphenicol	N
1001	990069	990069	chloramphenicol	Drug	RxNorm	Ingredient	S	2348	1970-01-01	2099-12-31		2348	ENG	5479220	ATC	IN	D10AF03	chloramphenicol	N
1002	990069	990069	chloramphenicol	Drug	RxNorm	Ingredient	S	2348	1970-01-01	2099-12-31		2348	ENG	5479221	ATC	IN	G01AA05	chloramphenicol	N
1003	990069	990069	chloramphenicol	Drug	RxNorm	Ingredient	S	2348	1970-01-01	2099-12-31		2348	ENG	5479222	ATC	IN	J01BA01	chloramphenicol	N
1004	990069	990069	chloramphenicol	Drug	RxNorm	Ingredient	S	2348	1970-01-01	2099-12-31		2348	ENG	5479223	ATC	IN	S01AA01	chloramphenicol	N
1005	990069	990069	chloramphenicol	Drug	RxNorm	Ingredient	S	2348	1970-01-01	2099-12-31		2348	ENG	5479224	ATC	IN	S02AA01	chloramphenicol	N
1006	990069	990069	chloramphenicol	Drug	RxNorm	Ingredient	S	2348	1970-01-01	2099-12-31		2348	ENG	5479225	ATC	IN	S03AA08	chloramphenicol	N
1007	1790812	1790812	chlorhexidine	Drug	RxNorm	Ingredient	S	2358	1970-01-01	2099-12-31		2358	ENG	5479229	ATC	IN	A01AB03	chlorhexidine	N
1008	1790812	1790812	chlorhexidine	Drug	RxNorm	Ingredient	S	2358	1970-01-01	2099-12-31		2358	ENG	5479230	ATC	IN	B05CA02	chlorhexidine	N
1009	1790812	1790812	chlorhexidine	Drug	RxNorm	Ingredient	S	2358	1970-01-01	2099-12-31		2358	ENG	5479231	ATC	IN	D08AC02	chlorhexidine	N
1010	1790812	1790812	chlorhexidine	Drug	RxNorm	Ingredient	S	2358	1970-01-01	2099-12-31		2358	ENG	5479232	ATC	IN	D09AA12	chlorhexidine	N
1011	1790812	1790812	chlorhexidine	Drug	RxNorm	Ingredient	S	2358	1970-01-01	2099-12-31		2358	ENG	5479233	ATC	IN	R02AA05	chlorhexidine	N
1012	1790812	1790812	chlorhexidine	Drug	RxNorm	Ingredient	S	2358	1970-01-01	2099-12-31		2358	ENG	5479234	ATC	IN	S01AX09	chlorhexidine	N
1013	1790812	1790812	chlorhexidine	Drug	RxNorm	Ingredient	S	2358	1970-01-01	2099-12-31		2358	ENG	5479235	ATC	IN	S02AA09	chlorhexidine	N
1014	1790812	1790812	chlorhexidine	Drug	RxNorm	Ingredient	S	2358	1970-01-01	2099-12-31		2358	ENG	5479236	ATC	IN	S03AA04	chlorhexidine	N
1015	1598658	1598658	clofibrate	Drug	RxNorm	Ingredient	S	2594	1970-01-01	2099-12-31		2594	ENG	5479392	ATC	IN	C10AB01	clofibrate	N
1016	1800835	1800835	cloxacillin	Drug	RxNorm	Ingredient	S	2625	1970-01-01	2099-12-31		2625	ENG	5479424	ATC	IN	J01CF02	cloxacillin	N
1017	19069049	19069049	collagen	Drug	RxNorm	Ingredient	S	2714	1970-01-01	2099-12-31		2714	ENG	5479452	ATC	IN	B02BC07	collagen	N
1018	19069049	19069049	collagen	Drug	RxNorm	Ingredient	S	2714	1970-01-01	2099-12-31		2714	ENG	5479453	ATC	IN	G04BX11	collagen	N
1019	1507705	1507705	cortisone	Drug	RxNorm	Ingredient	S	2878	1970-01-01	2099-12-31		2878	ENG	5479523	ATC	IN	H02AB10	cortisone	N
1020	1507705	1507705	cortisone	Drug	RxNorm	Ingredient	S	2878	1970-01-01	2099-12-31		2878	ENG	5479524	ATC	IN	S01BA03	cortisone	N
1021	19010482	19010482	cyclosporine	Drug	RxNorm	Ingredient	S	3008	1970-01-01	2099-12-31		3008	ENG	5479314	ATC	IN	L04AD01	ciclosporin	N
1022	19010482	19010482	cyclosporine	Drug	RxNorm	Ingredient	S	3008	1970-01-01	2099-12-31		3008	ENG	5479315	ATC	IN	S01XA18	ciclosporin	N
1023	1110727	1110727	cyproheptadine	Drug	RxNorm	Ingredient	S	3013	1970-01-01	2099-12-31		3013	ENG	5479565	ATC	IN	R06AX02	cyproheptadine	N
1024	910888	910888	cysteamine	Drug	RxNorm	Ingredient	S	3022	1970-01-01	2099-12-31		3022	ENG	5481063	ATC	IN	A16AA04	mercaptamine	N
1025	910888	910888	cysteamine	Drug	RxNorm	Ingredient	S	3022	1970-01-01	2099-12-31		3022	ENG	5936909	ATC	IN	S01XA21	mercaptamine	N
1026	917336	917336	desoximetasone	Drug	RxNorm	Ingredient	S	3255	1970-01-01	2099-12-31		3255	ENG	5479636	ATC	IN	D07AC03	desoximetasone	N
1027	917336	917336	desoximetasone	Drug	RxNorm	Ingredient	S	3255	1970-01-01	2099-12-31		3255	ENG	5479637	ATC	IN	D07XC02	desoximetasone	N
1028	1518254	1518254	dexamethasone	Drug	RxNorm	Ingredient	S	3264	1970-01-01	2099-12-31		3264	ENG	5479641	ATC	IN	A01AC02	dexamethasone	N
1029	1518254	1518254	dexamethasone	Drug	RxNorm	Ingredient	S	3264	1970-01-01	2099-12-31		3264	ENG	5479642	ATC	IN	C05AA09	dexamethasone	N
1030	1518254	1518254	dexamethasone	Drug	RxNorm	Ingredient	S	3264	1970-01-01	2099-12-31		3264	ENG	5479643	ATC	IN	D07AB19	dexamethasone	N
1031	1518254	1518254	dexamethasone	Drug	RxNorm	Ingredient	S	3264	1970-01-01	2099-12-31		3264	ENG	5479644	ATC	IN	D07XB05	dexamethasone	N
1032	1518254	1518254	dexamethasone	Drug	RxNorm	Ingredient	S	3264	1970-01-01	2099-12-31		3264	ENG	5479645	ATC	IN	D10AA03	dexamethasone	N
1033	1518254	1518254	dexamethasone	Drug	RxNorm	Ingredient	S	3264	1970-01-01	2099-12-31		3264	ENG	5479646	ATC	IN	H02AB02	dexamethasone	N
1034	1518254	1518254	dexamethasone	Drug	RxNorm	Ingredient	S	3264	1970-01-01	2099-12-31		3264	ENG	5479647	ATC	IN	R01AD03	dexamethasone	N
1035	1518254	1518254	dexamethasone	Drug	RxNorm	Ingredient	S	3264	1970-01-01	2099-12-31		3264	ENG	5479648	ATC	IN	S01BA01	dexamethasone	N
1036	1518254	1518254	dexamethasone	Drug	RxNorm	Ingredient	S	3264	1970-01-01	2099-12-31		3264	ENG	5479649	ATC	IN	S01CB01	dexamethasone	N
1037	1518254	1518254	dexamethasone	Drug	RxNorm	Ingredient	S	3264	1970-01-01	2099-12-31		3264	ENG	5479650	ATC	IN	S02BA06	dexamethasone	N
1038	1518254	1518254	dexamethasone	Drug	RxNorm	Ingredient	S	3264	1970-01-01	2099-12-31		3264	ENG	5479651	ATC	IN	S03BA01	dexamethasone	N
1039	19024249	19024249	clodronic acid	Drug	RxNorm	Ingredient	S	3350	1970-01-01	2099-12-31		3350	ENG	5479382	ATC	IN	M05BA02	clodronic acid	N
1040	924724	924724	dicyclomine	Drug	RxNorm	Ingredient	S	3361	1970-01-01	2099-12-31		3361	ENG	5479711	ATC	IN	A03AA07	dicycloverine	N
1041	1126128	1126128	diflunisal	Drug	RxNorm	Ingredient	S	3393	1970-01-01	2099-12-31		3393	ENG	5479733	ATC	IN	N02BA11	diflunisal	N
1042	1328165	1328165	diltiazem	Drug	RxNorm	Ingredient	S	3443	1970-01-01	2099-12-31		3443	ENG	5479760	ATC	IN	C08DB01	diltiazem	N
1043	1328165	1328165	diltiazem	Drug	RxNorm	Ingredient	S	3443	1970-01-01	2099-12-31		3443	ENG	6821820	ATC	IN	C05AE03	diltiazem	N
1044	928744	928744	dimenhydrinate	Drug	RxNorm	Ingredient	S	3444	1970-01-01	2099-12-31		3444	ENG	12733685	ATC	IN	R06AA11	dimenhydrinate	N
1045	928980	928980	dimethyl sulfoxide	Drug	RxNorm	Ingredient	S	3455	1970-01-01	2099-12-31		3455	ENG	5479767	ATC	IN	G04BX13	dimethyl sulfoxide	N
1046	928980	928980	dimethyl sulfoxide	Drug	RxNorm	Ingredient	S	3455	1970-01-01	2099-12-31		3455	ENG	5479768	ATC	IN	M02AX03	dimethyl sulfoxide	N
1047	19031041	19031041	diphtheria antitoxin	Drug	RxNorm	Ingredient	S	3510	1970-01-01	2099-12-31		3510	ENG	5479794	ATC	IN	J06AA01	diphtheria antitoxin	N
1048	19031041	19031041	diphtheria antitoxin	Drug	RxNorm	Ingredient	S	3510	1970-01-01	2099-12-31		3510	ENG	5479795	ATC	IN	J06BB10	diphtheria immunoglobulin	N
1049	1743222	1743222	enoxacin	Drug	RxNorm	Ingredient	S	3925	1970-01-01	2099-12-31		3925	ENG	5479923	ATC	IN	J01MA04	enoxacin	N
1050	1343916	1343916	epinephrine	Drug	RxNorm	Ingredient	S	3992	1970-01-01	2099-12-31		3992	ENG	5479943	ATC	IN	A01AD01	epinephrine	N
1051	1343916	1343916	epinephrine	Drug	RxNorm	Ingredient	S	3992	1970-01-01	2099-12-31		3992	ENG	5479944	ATC	IN	B02BC09	epinephrine	N
1052	1343916	1343916	epinephrine	Drug	RxNorm	Ingredient	S	3992	1970-01-01	2099-12-31		3992	ENG	5479945	ATC	IN	C01CA24	epinephrine	N
1053	1343916	1343916	epinephrine	Drug	RxNorm	Ingredient	S	3992	1970-01-01	2099-12-31		3992	ENG	5479946	ATC	IN	R01AA14	epinephrine	N
1054	1343916	1343916	epinephrine	Drug	RxNorm	Ingredient	S	3992	1970-01-01	2099-12-31		3992	ENG	5479947	ATC	IN	R03AA01	epinephrine	N
1055	1343916	1343916	epinephrine	Drug	RxNorm	Ingredient	S	3992	1970-01-01	2099-12-31		3992	ENG	5479948	ATC	IN	S01EA01	epinephrine	N
1056	1145379	1145379	ergotamine	Drug	RxNorm	Ingredient	S	4025	1970-01-01	2099-12-31		4025	ENG	5479970	ATC	IN	N02CA02	ergotamine	N
1057	1746940	1746940	erythromycin	Drug	RxNorm	Ingredient	S	4053	1970-01-01	2099-12-31		4053	ENG	5479979	ATC	IN	D10AF02	erythromycin	N
1058	1746940	1746940	erythromycin	Drug	RxNorm	Ingredient	S	4053	1970-01-01	2099-12-31		4053	ENG	5479980	ATC	IN	J01FA01	erythromycin	N
1059	1746940	1746940	erythromycin	Drug	RxNorm	Ingredient	S	4053	1970-01-01	2099-12-31		4053	ENG	5479981	ATC	IN	S01AA17	erythromycin	N
1060	19049038	19049038	estriol	Drug	RxNorm	Ingredient	S	4094	1970-01-01	2099-12-31		4094	ENG	5479994	ATC	IN	G03CA04	estriol	N
1061	19049038	19049038	estriol	Drug	RxNorm	Ingredient	S	4094	1970-01-01	2099-12-31		4094	ENG	5479995	ATC	IN	G03CC06	estriol	N
1062	1549786	1549786	ethinyl estradiol	Drug	RxNorm	Ingredient	S	4124	1970-01-01	2099-12-31		4124	ENG	5480020	ATC	IN	G03CA01	ethinylestradiol	N
1063	1549786	1549786	ethinyl estradiol	Drug	RxNorm	Ingredient	S	4124	1970-01-01	2099-12-31		4124	ENG	5480021	ATC	IN	L02AA03	ethinylestradiol	N
1064	954853	954853	flavoxate	Drug	RxNorm	Ingredient	S	4440	1970-01-01	2099-12-31		4440	ENG	5480164	ATC	IN	G04BD02	flavoxate	N
1065	1156378	1156378	flurbiprofen	Drug	RxNorm	Ingredient	S	4502	1970-01-01	2099-12-31		4502	ENG	5480253	ATC	IN	M01AE09	flurbiprofen	N
1066	1156378	1156378	flurbiprofen	Drug	RxNorm	Ingredient	S	4502	1970-01-01	2099-12-31		4502	ENG	5480254	ATC	IN	M02AA19	flurbiprofen	N
1067	1156378	1156378	flurbiprofen	Drug	RxNorm	Ingredient	S	4502	1970-01-01	2099-12-31		4502	ENG	5480255	ATC	IN	R02AX01	flurbiprofen	N
1068	1156378	1156378	flurbiprofen	Drug	RxNorm	Ingredient	S	4502	1970-01-01	2099-12-31		4502	ENG	5480256	ATC	IN	S01BC04	flurbiprofen	N
1069	757627	757627	galantamine	Drug	RxNorm	Ingredient	S	4637	1970-01-01	2099-12-31		4637	ENG	5480323	ATC	IN	N06DA04	galantamine	N
1070	1757803	1757803	ganciclovir	Drug	RxNorm	Ingredient	S	4678	1970-01-01	2099-12-31		4678	ENG	5480330	ATC	IN	J05AB06	ganciclovir	N
1071	1757803	1757803	ganciclovir	Drug	RxNorm	Ingredient	S	4678	1970-01-01	2099-12-31		4678	ENG	5480331	ATC	IN	S01AD09	ganciclovir	N
1072	19059522	19059522	gestrinone	Drug	RxNorm	Ingredient	S	4792	1970-01-01	2099-12-31		4792	ENG	5480358	ATC	IN	G03XA02	gestrinone	N
1073	1559684	1559684	glyburide	Drug	RxNorm	Ingredient	S	4815	1970-01-01	2099-12-31		4815	ENG	5480362	ATC	IN	A10BB01	glibenclamide	N
1074	1560171	1560171	glipizide	Drug	RxNorm	Ingredient	S	4821	1970-01-01	2099-12-31		4821	ENG	5480368	ATC	IN	A10BB07	glipizide	N
1075	1560278	1560278	glucagon	Drug	RxNorm	Ingredient	S	4832	1970-01-01	2099-12-31		4832	ENG	5480371	ATC	IN	H04AA01	glucagon	N
1076	974140	974140	hydrochloric acid	Drug	RxNorm	Ingredient	S	5486	1970-01-01	2099-12-31		5486	ENG	5480489	ATC	IN	A09AB03	hydrochloric acid	N
1077	974140	974140	hydrochloric acid	Drug	RxNorm	Ingredient	S	5486	1970-01-01	2099-12-31		5486	ENG	5480490	ATC	IN	B05XA13	hydrochloric acid	N
1078	975125	975125	hydrocortisone	Drug	RxNorm	Ingredient	S	5492	1970-01-01	2099-12-31		5492	ENG	5480496	ATC	IN	A01AC03	hydrocortisone	N
1079	975125	975125	hydrocortisone	Drug	RxNorm	Ingredient	S	5492	1970-01-01	2099-12-31		5492	ENG	5480497	ATC	IN	A07EA02	hydrocortisone	N
1080	975125	975125	hydrocortisone	Drug	RxNorm	Ingredient	S	5492	1970-01-01	2099-12-31		5492	ENG	5480498	ATC	IN	C05AA01	hydrocortisone	N
1081	975125	975125	hydrocortisone	Drug	RxNorm	Ingredient	S	5492	1970-01-01	2099-12-31		5492	ENG	5480499	ATC	IN	D07AA02	hydrocortisone	N
1082	975125	975125	hydrocortisone	Drug	RxNorm	Ingredient	S	5492	1970-01-01	2099-12-31		5492	ENG	5480500	ATC	IN	D07XA01	hydrocortisone	N
1083	975125	975125	hydrocortisone	Drug	RxNorm	Ingredient	S	5492	1970-01-01	2099-12-31		5492	ENG	5480501	ATC	IN	H02AB09	hydrocortisone	N
1084	975125	975125	hydrocortisone	Drug	RxNorm	Ingredient	S	5492	1970-01-01	2099-12-31		5492	ENG	5480502	ATC	IN	S01BA02	hydrocortisone	N
1085	975125	975125	hydrocortisone	Drug	RxNorm	Ingredient	S	5492	1970-01-01	2099-12-31		5492	ENG	5480503	ATC	IN	S01CB03	hydrocortisone	N
1086	975125	975125	hydrocortisone	Drug	RxNorm	Ingredient	S	5492	1970-01-01	2099-12-31		5492	ENG	5480504	ATC	IN	S02BA01	hydrocortisone	N
1087	777221	777221	hydroxyzine	Drug	RxNorm	Ingredient	S	5553	1970-01-01	2099-12-31		5553	ENG	5480537	ATC	IN	N05BB01	hydroxyzine	N
1088	1780601	1780601	iodine	Drug	RxNorm	Ingredient	S	5933	1970-01-01	2099-12-31		5933	ENG	5480655	ATC	IN	D08AG03	iodine	N
1089	980867	980867	clioquinol	Drug	RxNorm	Ingredient	S	5942	1970-01-01	2099-12-31		5942	ENG	5479366	ATC	IN	D08AH30	clioquinol	N
1090	980867	980867	clioquinol	Drug	RxNorm	Ingredient	S	5942	1970-01-01	2099-12-31		5942	ENG	5479367	ATC	IN	D09AA10	clioquinol	N
1091	980867	980867	clioquinol	Drug	RxNorm	Ingredient	S	5942	1970-01-01	2099-12-31		5942	ENG	5479368	ATC	IN	G01AC02	clioquinol	N
1092	980867	980867	clioquinol	Drug	RxNorm	Ingredient	S	5942	1970-01-01	2099-12-31		5942	ENG	5479369	ATC	IN	P01AA02	clioquinol	N
1093	980867	980867	clioquinol	Drug	RxNorm	Ingredient	S	5942	1970-01-01	2099-12-31		5942	ENG	5479370	ATC	IN	S02AA05	clioquinol	N
1094	1781321	1781321	ipecac	Drug	RxNorm	Ingredient	S	5975	1970-01-01	2099-12-31		5975	ENG	5480687	ATC	IN	R05CA04	ipecacuanha	N
1095	1781321	1781321	ipecac	Drug	RxNorm	Ingredient	S	5975	1970-01-01	2099-12-31		5975	ENG	5480688	ATC	IN	V03AB01	ipecacuanha	N
1096	19083285	19083285	inosine pranobex	Drug	RxNorm	Ingredient	S	6048	1970-01-01	2099-12-31		6048	ENG	5480611	ATC	IN	J05AX05	inosine pranobex	N
1097	984801	984801	kaolin	Drug	RxNorm	Ingredient	S	6102	1970-01-01	2099-12-31		6102	ENG	5480752	ATC	IN	A07BC02	kaolin	N
1098	789578	789578	levodopa	Drug	RxNorm	Ingredient	S	6375	1970-01-01	2099-12-31		6375	ENG	5480817	ATC	IN	N04BA01	levodopa	N
1099	989878	989878	lidocaine	Drug	RxNorm	Ingredient	S	6387	1970-01-01	2099-12-31		6387	ENG	5480836	ATC	IN	C01BB01	lidocaine	N
1100	989878	989878	lidocaine	Drug	RxNorm	Ingredient	S	6387	1970-01-01	2099-12-31		6387	ENG	5480837	ATC	IN	C05AD01	lidocaine	N
1101	989878	989878	lidocaine	Drug	RxNorm	Ingredient	S	6387	1970-01-01	2099-12-31		6387	ENG	5480838	ATC	IN	D04AB01	lidocaine	N
1102	989878	989878	lidocaine	Drug	RxNorm	Ingredient	S	6387	1970-01-01	2099-12-31		6387	ENG	5480839	ATC	IN	N01BB02	lidocaine	N
1103	989878	989878	lidocaine	Drug	RxNorm	Ingredient	S	6387	1970-01-01	2099-12-31		6387	ENG	5480840	ATC	IN	R02AD02	lidocaine	N
1104	989878	989878	lidocaine	Drug	RxNorm	Ingredient	S	6387	1970-01-01	2099-12-31		6387	ENG	5480841	ATC	IN	S01HA07	lidocaine	N
1105	989878	989878	lidocaine	Drug	RxNorm	Ingredient	S	6387	1970-01-01	2099-12-31		6387	ENG	5480842	ATC	IN	S02DA01	lidocaine	N
1106	19092353	19092353	lymecycline	Drug	RxNorm	Ingredient	S	6513	1970-01-01	2099-12-31		6513	ENG	5480901	ATC	IN	J01AA04	lymecycline	N
1107	993979	993979	malathion	Drug	RxNorm	Ingredient	S	6606	1970-01-01	2099-12-31		6606	ENG	5480946	ATC	IN	P03AX03	malathion	N
1108	1794280	1794280	mebendazole	Drug	RxNorm	Ingredient	S	6672	1970-01-01	2099-12-31		6672	ENG	5480969	ATC	IN	P02CA01	mebendazole	N
1109	1500211	1500211	medroxyprogesterone	Drug	RxNorm	Ingredient	S	6691	1970-01-01	2099-12-31		6691	ENG	5480994	ATC	IN	G03AC06	medroxyprogesterone	N
1110	1500211	1500211	medroxyprogesterone	Drug	RxNorm	Ingredient	S	6691	1970-01-01	2099-12-31		6691	ENG	5480995	ATC	IN	G03DA02	medroxyprogesterone	N
1111	1500211	1500211	medroxyprogesterone	Drug	RxNorm	Ingredient	S	6691	1970-01-01	2099-12-31		6691	ENG	5480996	ATC	IN	L02AB02	medroxyprogesterone	N
1112	1301152	1301152	melatonin	Drug	RxNorm	Ingredient	S	6711	1970-01-01	2099-12-31		6711	ENG	5481018	ATC	IN	N05CH01	melatonin	N
1113	702774	702774	mepivacaine	Drug	RxNorm	Ingredient	S	6759	1970-01-01	2099-12-31		6759	ENG	5481049	ATC	IN	N01BB03	mepivacaine	N
1114	1503297	1503297	metformin	Drug	RxNorm	Ingredient	S	6809	1970-01-01	2099-12-31		6809	ENG	5481094	ATC	IN	A10BA02	metformin	N
1115	704943	704943	methocarbamol	Drug	RxNorm	Ingredient	S	6845	1970-01-01	2099-12-31		6845	ENG	5481118	ATC	IN	M03BA03	methocarbamol	N
1116	705944	705944	methylphenidate	Drug	RxNorm	Ingredient	S	6901	1970-01-01	2099-12-31		6901	ENG	5481149	ATC	IN	N06BA04	methylphenidate	N
1117	1506602	1506602	methyltestosterone	Drug	RxNorm	Ingredient	S	6904	1970-01-01	2099-12-31		6904	ENG	5481165	ATC	IN	G03BA02	methyltestosterone	N
1118	1506602	1506602	methyltestosterone	Drug	RxNorm	Ingredient	S	6904	1970-01-01	2099-12-31		6904	ENG	5481166	ATC	IN	G03EK01	methyltestosterone	N
1119	19007737	19007737	mianserin	Drug	RxNorm	Ingredient	S	6929	1970-01-01	2099-12-31		6929	ENG	5481204	ATC	IN	N06AX03	mianserin	N
1120	908523	908523	mineral oil	Drug	RxNorm	Ingredient	S	6972	1970-01-01	2099-12-31		6972	ENG	5480857	ATC	IN	A06AA01	liquid paraffin	N
1121	1309068	1309068	minoxidil	Drug	RxNorm	Ingredient	S	6984	1970-01-01	2099-12-31		6984	ENG	5481232	ATC	IN	C02DC01	minoxidil	N
1122	1309068	1309068	minoxidil	Drug	RxNorm	Ingredient	S	6984	1970-01-01	2099-12-31		6984	ENG	5481233	ATC	IN	D11AX01	minoxidil	N
1123	19012565	19012565	mycophenolic acid	Drug	RxNorm	Ingredient	S	7145	2005-07-24	2099-12-31		7145	ENG	5481300	ATC	IN	L04AA06	mycophenolic acid	N
1124	1114220	1114220	naloxone	Drug	RxNorm	Ingredient	S	7242	1970-01-01	2099-12-31		7242	ENG	5481317	ATC	IN	V03AB15	naloxone	N
1125	1114220	1114220	naloxone	Drug	RxNorm	Ingredient	S	7242	1970-01-01	2099-12-31		7242	ENG	8712517	ATC	IN	A06AH04	naloxone	N
1126	1514412	1514412	nandrolone	Drug	RxNorm	Ingredient	S	7244	1970-01-01	2099-12-31		7244	ENG	5481319	ATC	IN	A14AB01	nandrolone	N
1127	1514412	1514412	nandrolone	Drug	RxNorm	Ingredient	S	7244	1970-01-01	2099-12-31		7244	ENG	5481320	ATC	IN	S01XA11	nandrolone	N
1128	19015602	19015602	nefopam	Drug	RxNorm	Ingredient	S	7285	1970-01-01	2099-12-31		7285	ENG	5481348	ATC	IN	N02BG06	nefopam	N
1129	19018419	19018419	niacinamide	Drug	RxNorm	Ingredient	S	7405	1970-01-01	2099-12-31		7405	ENG	5481381	ATC	IN	A11HA01	nicotinamide	N
1130	19018823	19018823	nicotinyl alcohol	Drug	RxNorm	Ingredient	S	7414	1970-01-01	2099-12-31		7414	ENG	5481386	ATC	IN	C04AC02	nicotinyl alcohol (pyridylcarbinol)	N
1131	19018823	19018823	nicotinyl alcohol	Drug	RxNorm	Ingredient	S	7414	1970-01-01	2099-12-31		7414	ENG	5481387	ATC	IN	C10AD05	nicotinyl alcohol (pyridylcarbinol)	N
1132	19020021	19020021	nitrazepam	Drug	RxNorm	Ingredient	S	7440	1970-01-01	2099-12-31		7440	ENG	5481416	ATC	IN	N05CD02	nitrazepam	N
1133	1321341	1321341	norepinephrine	Drug	RxNorm	Ingredient	S	7512	1970-01-01	2099-12-31		7512	ENG	5481439	ATC	IN	C01CA03	norepinephrine	N
1134	1521369	1521369	norethindrone	Drug	RxNorm	Ingredient	S	7514	1970-01-01	2099-12-31		7514	ENG	5481441	ATC	IN	G03AC01	norethisterone	N
1135	1521369	1521369	norethindrone	Drug	RxNorm	Ingredient	S	7514	1970-01-01	2099-12-31		7514	ENG	5481442	ATC	IN	G03DC02	norethisterone	N
1136	923081	923081	ofloxacin	Drug	RxNorm	Ingredient	S	7623	1970-01-01	2099-12-31		7623	ENG	5481473	ATC	IN	J01MA01	ofloxacin	N
1137	923081	923081	ofloxacin	Drug	RxNorm	Ingredient	S	7623	1970-01-01	2099-12-31		7623	ENG	5481474	ATC	IN	S01AE01	ofloxacin	N
1138	923081	923081	ofloxacin	Drug	RxNorm	Ingredient	S	7623	1970-01-01	2099-12-31		7623	ENG	5481475	ATC	IN	S02AA16	ofloxacin	N
1139	925636	925636	oxymetazoline	Drug	RxNorm	Ingredient	S	7812	1970-01-01	2099-12-31		7812	ENG	12733787	ATC	IN	D11AX27	oxymetazoline	N
1140	925636	925636	oxymetazoline	Drug	RxNorm	Ingredient	S	7812	1970-01-01	2099-12-31		7812	ENG	5481572	ATC	IN	R01AA05	oxymetazoline	N
1141	925636	925636	oxymetazoline	Drug	RxNorm	Ingredient	S	7812	1970-01-01	2099-12-31		7812	ENG	5481573	ATC	IN	R01AB07	oxymetazoline	N
1142	925636	925636	oxymetazoline	Drug	RxNorm	Ingredient	S	7812	1970-01-01	2099-12-31		7812	ENG	5481574	ATC	IN	S01GA04	oxymetazoline	N
1143	925952	925952	oxytetracycline	Drug	RxNorm	Ingredient	S	7821	1970-01-01	2099-12-31		7821	ENG	12799241	ATC	IN	A01AB25	oxytetracycline	N
1144	925952	925952	oxytetracycline	Drug	RxNorm	Ingredient	S	7821	1970-01-01	2099-12-31		7821	ENG	5481589	ATC	IN	D06AA03	oxytetracycline	N
1145	925952	925952	oxytetracycline	Drug	RxNorm	Ingredient	S	7821	1970-01-01	2099-12-31		7821	ENG	5481590	ATC	IN	G01AA07	oxytetracycline	N
1146	925952	925952	oxytetracycline	Drug	RxNorm	Ingredient	S	7821	1970-01-01	2099-12-31		7821	ENG	5481591	ATC	IN	J01AA06	oxytetracycline	N
1147	925952	925952	oxytetracycline	Drug	RxNorm	Ingredient	S	7821	1970-01-01	2099-12-31		7821	ENG	5481592	ATC	IN	S01AA04	oxytetracycline	N
1148	19129648	19129648	papaveretum	Drug	RxNorm	Ingredient	S	7894	1970-01-01	2099-12-31		7894	ENG	5481610	ATC	IN	N02AA10	papaveretum	N
1149	19028050	19028050	penicillamine	Drug	RxNorm	Ingredient	S	7975	1970-01-01	2099-12-31		7975	ENG	5481657	ATC	IN	M01CC01	penicillamine	N
1150	1728416	1728416	penicillin G	Drug	RxNorm	Ingredient	S	7980	1970-01-01	2099-12-31		7980	ENG	5478861	ATC	IN	J01CE01	benzylpenicillin	N
1151	1728416	1728416	penicillin G	Drug	RxNorm	Ingredient	S	7980	1970-01-01	2099-12-31		7980	ENG	5478862	ATC	IN	S01AA14	benzylpenicillin	N
1152	1130585	1130585	pentazocine	Drug	RxNorm	Ingredient	S	8001	1970-01-01	2099-12-31		8001	ENG	5481666	ATC	IN	N02AD01	pentazocine	N
1153	19033934	19033934	phenindione	Drug	RxNorm	Ingredient	S	8130	1970-01-01	2099-12-31		8130	ENG	5481721	ATC	IN	B01AA02	phenindione	N
1154	734275	734275	phenobarbital	Drug	RxNorm	Ingredient	S	8134	1970-01-01	2099-12-31		8134	ENG	5481723	ATC	IN	N03AA02	phenobarbital	N
1155	740910	740910	phenytoin	Drug	RxNorm	Ingredient	S	8183	1970-01-01	2099-12-31		8183	ENG	5481759	ATC	IN	N03AB02	phenytoin	N
1156	19044727	19044727	vitamin K1	Drug	RxNorm	Ingredient	S	8308	1970-01-01	2099-12-31		8308	ENG	5481767	ATC	IN	B02BA01	phytomenadione	N
1157	19046291	19046291	piperazine	Drug	RxNorm	Ingredient	S	8340	1970-01-01	2099-12-31		8340	ENG	5481795	ATC	IN	P02CB01	piperazine	N
