	drug_concept_id	concept_id	concept_name	domain_id	vocabulary_id	concept_class_id	standard_concept	concept_code	valid_start_date	valid_end_date	invalid_reason	_c0	_c1	_c7	_c9	_c11	_c12	_c13	_c14	_c16
798	713109	713109	amoxapine	Drug	RxNorm	Ingredient	S	722	1970-01-01	2099-12-31		722	ENG	8510245	DB00543	DRUGBANK	IN	DB00543	Amoxapine	N
799	1713332	1713332	amoxicillin	Drug	RxNorm	Ingredient	S	723	1970-01-01	2099-12-31		723	ENG	8582363	DB01060	DRUGBANK	IN	DB01060	Amoxicillin	N
800	40161546	40161546	beeswax	Drug	RxNorm	Ingredient	S	1356	2009-07-05	2099-12-31		1356	ENG	8285604	DB11600	DRUGBANK	IN	DB11600	Beeswax	N
801	19016435	19016435	benorilate	Drug	RxNorm	Ingredient	S	1372	1970-01-01	2099-12-31		1372	ENG	10779215	DB13657	DRUGBANK	IN	DB13657	Benorilate	N
802	19016440	19016440	benperidol	Drug	RxNorm	Ingredient	S	1373	1970-01-01	2099-12-31		1373	ENG	9246325	DB12867	DRUGBANK	IN	DB12867	Benperidol	N
803	719174	719174	benztropine	Drug	RxNorm	Ingredient	S	1424	1970-01-01	2099-12-31		1424	ENG	8656808	DB00245	DRUGBANK	IN	DB00245	Benzatropine	N
804	1520218	1520218	betaine	Drug	RxNorm	Ingredient	S	1512	1970-01-01	2099-12-31		1512	ENG	12540704	DB06756	DRUGBANK	IN	DB06756	Betaine	N
805	920458	920458	betamethasone	Drug	RxNorm	Ingredient	S	1514	1970-01-01	2099-12-31		1514	ENG	8511413	DB00443	DRUGBANK	IN	DB00443	Betamethasone	N
806	19024770	19024770	biotin	Drug	RxNorm	Ingredient	S	1588	1970-01-01	2099-12-31		1588	ENG	8647511	DB00121	DRUGBANK	IN	DB00121	Biotin	N
807	1130863	1130863	brompheniramine	Drug	RxNorm	Ingredient	S	1767	1970-01-01	2099-12-31		1767	ENG	8405007	DB00835	DRUGBANK	IN	DB00835	Brompheniramine	N
808	19035569	19035569	calcifediol	Drug	RxNorm	Ingredient	S	1889	1970-01-01	2099-12-31		1889	ENG	10785270	DB00146	DRUGBANK	IN	DB00146	Calcifediol	N
809	19037038	19037038	calcium gluconate	Drug	RxNorm	Ingredient	S	1908	1970-01-01	2099-12-31		1908	ENG	8694358	DB11126	DRUGBANK	IN	DB11126	Calcium gluconate	N
810	19040606	19040606	carbimazole	Drug	RxNorm	Ingredient	S	2020	1970-01-01	2099-12-31		2020	ENG	8289863	DB00389	DRUGBANK	IN	DB00389	Carbimazole	N
811	949279	949279	carboxymethylcellulose	Drug	RxNorm	Ingredient	S	2062	1970-01-01	2099-12-31		2062	ENG	9273136	DB11059	DRUGBANK	IN	DB11059	Carboxymethylcellulose	N
812	749910	749910	carisoprodol	Drug	RxNorm	Ingredient	S	2101	1970-01-01	2099-12-31		2101	ENG	8398546	DB00395	DRUGBANK	IN	DB00395	Carisoprodol	N
813	1786621	1786621	cephalexin	Drug	RxNorm	Ingredient	S	2231	1970-01-01	2099-12-31		2231	ENG	8295849	DB00567	DRUGBANK	IN	DB00567	Cephalexin	N
814	990069	990069	chloramphenicol	Drug	RxNorm	Ingredient	S	2348	1970-01-01	2099-12-31		2348	ENG	8348068	DB00446	DRUGBANK	IN	DB00446	Chloramphenicol	N
815	1790812	1790812	chlorhexidine	Drug	RxNorm	Ingredient	S	2358	1970-01-01	2099-12-31		2358	ENG	8436156	DB00878	DRUGBANK	IN	DB00878	Chlorhexidine	N
816	19061821	19061821	chromium	Drug	RxNorm	Ingredient	S	2496	1970-01-01	2099-12-31		2496	ENG	9276102	DB11136	DRUGBANK	IN	DB11136	Chromium	N
817	1598658	1598658	clofibrate	Drug	RxNorm	Ingredient	S	2594	1970-01-01	2099-12-31		2594	ENG	8332456	DB00636	DRUGBANK	IN	DB00636	Clofibrate	N
818	1800835	1800835	cloxacillin	Drug	RxNorm	Ingredient	S	2625	1970-01-01	2099-12-31		2625	ENG	8668585	DB01147	DRUGBANK	IN	DB01147	Cloxacillin	N
819	19010482	19010482	cyclosporine	Drug	RxNorm	Ingredient	S	3008	1970-01-01	2099-12-31		3008	ENG	11452620	DB00091	DRUGBANK	IN	DB00091	Cyclosporine	N
820	1110727	1110727	cyproheptadine	Drug	RxNorm	Ingredient	S	3013	1970-01-01	2099-12-31		3013	ENG	8348099	DB00434	DRUGBANK	IN	DB00434	Cyproheptadine	N
821	910888	910888	cysteamine	Drug	RxNorm	Ingredient	S	3022	1970-01-01	2099-12-31		3022	ENG	8574801	DB00847	DRUGBANK	IN	DB00847	Cysteamine	N
822	19010955	19010955	cysteine	Drug	RxNorm	Ingredient	S	3024	1970-01-01	2099-12-31		3024	ENG	11812483	DB00151	DRUGBANK	IN	DB00151	Cysteine	N
823	917336	917336	desoximetasone	Drug	RxNorm	Ingredient	S	3255	1970-01-01	2099-12-31		3255	ENG	8549762	DB00547	DRUGBANK	IN	DB00547	Desoximetasone	N
824	1518254	1518254	dexamethasone	Drug	RxNorm	Ingredient	S	3264	1970-01-01	2099-12-31		3264	ENG	8604480	DB01234	DRUGBANK	IN	DB01234	Dexamethasone	N
825	19024249	19024249	clodronic acid	Drug	RxNorm	Ingredient	S	3350	1970-01-01	2099-12-31		3350	ENG	10785938	DB00720	DRUGBANK	IN	DB00720	Clodronic acid	N
826	924724	924724	dicyclomine	Drug	RxNorm	Ingredient	S	3361	1970-01-01	2099-12-31		3361	ENG	8564494	DB00804	DRUGBANK	IN	DB00804	Dicyclomine	N
827	1126128	1126128	diflunisal	Drug	RxNorm	Ingredient	S	3393	1970-01-01	2099-12-31		3393	ENG	8575159	DB00861	DRUGBANK	IN	DB00861	Diflunisal	N
828	1328165	1328165	diltiazem	Drug	RxNorm	Ingredient	S	3443	1970-01-01	2099-12-31		3443	ENG	8570454	DB00343	DRUGBANK	IN	DB00343	Diltiazem	N
829	928744	928744	dimenhydrinate	Drug	RxNorm	Ingredient	S	3444	1970-01-01	2099-12-31		3444	ENG	8272943	DB00985	DRUGBANK	IN	DB00985	Dimenhydrinate	N
830	928980	928980	dimethyl sulfoxide	Drug	RxNorm	Ingredient	S	3455	1970-01-01	2099-12-31		3455	ENG	8448965	DB01093	DRUGBANK	IN	DB01093	Dimethyl sulfoxide	N
831	1743222	1743222	enoxacin	Drug	RxNorm	Ingredient	S	3925	1970-01-01	2099-12-31		3925	ENG	8340403	DB00467	DRUGBANK	IN	DB00467	Enoxacin	N
832	1343916	1343916	epinephrine	Drug	RxNorm	Ingredient	S	3992	1970-01-01	2099-12-31		3992	ENG	8369551	DB00668	DRUGBANK	IN	DB00668	Epinephrine	N
833	1145379	1145379	ergotamine	Drug	RxNorm	Ingredient	S	4025	1970-01-01	2099-12-31		4025	ENG	8307541	DB00696	DRUGBANK	IN	DB00696	Ergotamine	N
834	1746940	1746940	erythromycin	Drug	RxNorm	Ingredient	S	4053	1970-01-01	2099-12-31		4053	ENG	8555482	DB00199	DRUGBANK	IN	DB00199	Erythromycin	N
835	19049038	19049038	estriol	Drug	RxNorm	Ingredient	S	4094	1970-01-01	2099-12-31		4094	ENG	8673525	DB04573	DRUGBANK	IN	DB04573	Estriol	N
836	1549786	1549786	ethinyl estradiol	Drug	RxNorm	Ingredient	S	4124	1970-01-01	2099-12-31		4124	ENG	10334082	DB00977	DRUGBANK	IN	DB00977	Ethinylestradiol	N
837	954853	954853	flavoxate	Drug	RxNorm	Ingredient	S	4440	1970-01-01	2099-12-31		4440	ENG	8373924	DB01148	DRUGBANK	IN	DB01148	Flavoxate	N
838	1156378	1156378	flurbiprofen	Drug	RxNorm	Ingredient	S	4502	1970-01-01	2099-12-31		4502	ENG	8552719	DB00712	DRUGBANK	IN	DB00712	Flurbiprofen	N
839	1756524	1756524	formaldehyde	Drug	RxNorm	Ingredient	S	4530	1970-01-01	2099-12-31		4530	ENG	8460457	DB03843	DRUGBANK	IN	DB03843	Formaldehyde	N
840	757627	757627	galantamine	Drug	RxNorm	Ingredient	S	4637	1970-01-01	2099-12-31		4637	ENG	8597607	DB00674	DRUGBANK	IN	DB00674	Galantamine	N
841	1757803	1757803	ganciclovir	Drug	RxNorm	Ingredient	S	4678	1970-01-01	2099-12-31		4678	ENG	8275796	DB01004	DRUGBANK	IN	DB01004	Ganciclovir	N
842	19059522	19059522	gestrinone	Drug	RxNorm	Ingredient	S	4792	1970-01-01	2099-12-31		4792	ENG	8694420	DB11619	DRUGBANK	IN	DB11619	Gestrinone	N
843	1559684	1559684	glyburide	Drug	RxNorm	Ingredient	S	4815	1970-01-01	2099-12-31		4815	ENG	8278069	DB01016	DRUGBANK	IN	DB01016	Glyburide	N
844	1560171	1560171	glipizide	Drug	RxNorm	Ingredient	S	4821	1970-01-01	2099-12-31		4821	ENG	8494952	DB01067	DRUGBANK	IN	DB01067	Glipizide	N
845	1560278	1560278	glucagon	Drug	RxNorm	Ingredient	S	4832	1970-01-01	2099-12-31		4832	ENG	10785204	DB00040	DRUGBANK	IN	DB00040	Glucagon	N
846	975125	975125	hydrocortisone	Drug	RxNorm	Ingredient	S	5492	1970-01-01	2099-12-31		5492	ENG	8612969	DB00741	DRUGBANK	IN	DB00741	Hydrocortisone	N
847	777221	777221	hydroxyzine	Drug	RxNorm	Ingredient	S	5553	1970-01-01	2099-12-31		5553	ENG	8462771	DB00557	DRUGBANK	IN	DB00557	Hydroxyzine	N
848	1780601	1780601	iodine	Drug	RxNorm	Ingredient	S	5933	1970-01-01	2099-12-31		5933	ENG	9193946	DB05382	DRUGBANK	IN	DB05382	Iodine	N
849	980867	980867	clioquinol	Drug	RxNorm	Ingredient	S	5942	1970-01-01	2099-12-31		5942	ENG	8715871	DB04815	DRUGBANK	IN	DB04815	Clioquinol	N
850	1781321	1781321	ipecac	Drug	RxNorm	Ingredient	S	5975	1970-01-01	2099-12-31		5975	ENG	10273688	DB13293	DRUGBANK	IN	DB13293	Ipecac	N
851	1381661	1381661	iron-dextran complex	Drug	RxNorm	Ingredient	S	5992	1970-01-01	2099-12-31		5992	ENG	8616668	DB00893	DRUGBANK	IN	DB00893	Iron Dextran	N
852	19083285	19083285	inosine pranobex	Drug	RxNorm	Ingredient	S	6048	1970-01-01	2099-12-31		6048	ENG	8701948	DB13156	DRUGBANK	IN	DB13156	Inosine pranobex	N
853	984801	984801	kaolin	Drug	RxNorm	Ingredient	S	6102	1970-01-01	2099-12-31		6102	ENG	8615585	DB01575	DRUGBANK	IN	DB01575	Kaolin	N
854	1388796	1388796	leucovorin	Drug	RxNorm	Ingredient	S	6313	1970-01-01	2099-12-31		6313	ENG	8548641	DB00650	DRUGBANK	IN	DB00650	Leucovorin	N
855	789578	789578	levodopa	Drug	RxNorm	Ingredient	S	6375	1970-01-01	2099-12-31		6375	ENG	8268090	DB01235	DRUGBANK	IN	DB01235	Levodopa	N
856	989878	989878	lidocaine	Drug	RxNorm	Ingredient	S	6387	1970-01-01	2099-12-31		6387	ENG	8436177	DB00281	DRUGBANK	IN	DB00281	Lidocaine	N
857	990760	990760	lipase	Drug	RxNorm	Ingredient	S	6406	1970-01-01	2099-12-31		6406	ENG	9160410	DB13147	DRUGBANK	IN	DB13147	Pancrelipase lipase	N
858	19092353	19092353	lymecycline	Drug	RxNorm	Ingredient	S	6513	1970-01-01	2099-12-31		6513	ENG	8439704	DB00256	DRUGBANK	IN	DB00256	Lymecycline	N
859	993979	993979	malathion	Drug	RxNorm	Ingredient	S	6606	1970-01-01	2099-12-31		6606	ENG	8596216	DB00772	DRUGBANK	IN	DB00772	Malathion	N
860	1794280	1794280	mebendazole	Drug	RxNorm	Ingredient	S	6672	1970-01-01	2099-12-31		6672	ENG	8618145	DB00643	DRUGBANK	IN	DB00643	Mebendazole	N
861	1301152	1301152	melatonin	Drug	RxNorm	Ingredient	S	6711	1970-01-01	2099-12-31		6711	ENG	8329443	DB01065	DRUGBANK	IN	DB01065	Melatonin	N
862	901656	901656	menthol	Drug	RxNorm	Ingredient	S	6750	1970-01-01	2099-12-31		6750	ENG	12713217	DB14123	DRUGBANK	IN	DB14123	Menthol	N
863	702774	702774	mepivacaine	Drug	RxNorm	Ingredient	S	6759	1970-01-01	2099-12-31		6759	ENG	8503451	DB00961	DRUGBANK	IN	DB00961	Mepivacaine	N
864	1503297	1503297	metformin	Drug	RxNorm	Ingredient	S	6809	1970-01-01	2099-12-31		6809	ENG	8381393	DB00331	DRUGBANK	IN	DB00331	Metformin	N
865	704943	704943	methocarbamol	Drug	RxNorm	Ingredient	S	6845	1970-01-01	2099-12-31		6845	ENG	8468398	DB00423	DRUGBANK	IN	DB00423	Methocarbamol	N
866	705944	705944	methylphenidate	Drug	RxNorm	Ingredient	S	6901	1970-01-01	2099-12-31		6901	ENG	8589009	DB00422	DRUGBANK	IN	DB00422	Methylphenidate	N
867	1506602	1506602	methyltestosterone	Drug	RxNorm	Ingredient	S	6904	1970-01-01	2099-12-31		6904	ENG	8589119	DB06710	DRUGBANK	IN	DB06710	Methyltestosterone	N
868	19007737	19007737	mianserin	Drug	RxNorm	Ingredient	S	6929	1970-01-01	2099-12-31		6929	ENG	8398161	DB06148	DRUGBANK	IN	DB06148	Mianserin	N
869	908523	908523	mineral oil	Drug	RxNorm	Ingredient	S	6972	1970-01-01	2099-12-31		6972	ENG	9273130	DB11057	DRUGBANK	IN	DB11057	Mineral oil	N
870	1309068	1309068	minoxidil	Drug	RxNorm	Ingredient	S	6984	1970-01-01	2099-12-31		6984	ENG	8290657	DB00350	DRUGBANK	IN	DB00350	Minoxidil	N
871	19012565	19012565	mycophenolic acid	Drug	RxNorm	Ingredient	S	7145	2005-07-24	2099-12-31		7145	ENG	8337400	DB01024	DRUGBANK	IN	DB01024	Mycophenolic acid	N
872	1114220	1114220	naloxone	Drug	RxNorm	Ingredient	S	7242	1970-01-01	2099-12-31		7242	ENG	8332890	DB01183	DRUGBANK	IN	DB01183	Naloxone	N
873	1514412	1514412	nandrolone	Drug	RxNorm	Ingredient	S	7244	1970-01-01	2099-12-31		7244	ENG	9704432	DB13169	DRUGBANK	IN	DB13169	Nandrolone	N
874	19015602	19015602	nefopam	Drug	RxNorm	Ingredient	S	7285	1970-01-01	2099-12-31		7285	ENG	9245677	DB12293	DRUGBANK	IN	DB12293	Nefopam	N
875	19018419	19018419	niacinamide	Drug	RxNorm	Ingredient	S	7405	1970-01-01	2099-12-31		7405	ENG	8309204	DB02701	DRUGBANK	IN	DB02701	Nicotinamide	N
876	19020021	19020021	nitrazepam	Drug	RxNorm	Ingredient	S	7440	1970-01-01	2099-12-31		7440	ENG	8644629	DB01595	DRUGBANK	IN	DB01595	Nitrazepam	N
877	1321341	1321341	norepinephrine	Drug	RxNorm	Ingredient	S	7512	1970-01-01	2099-12-31		7512	ENG	8483172	DB00368	DRUGBANK	IN	DB00368	Norepinephrine	N
878	1521369	1521369	norethindrone	Drug	RxNorm	Ingredient	S	7514	1970-01-01	2099-12-31		7514	ENG	8651124	DB00717	DRUGBANK	IN	DB00717	Norethisterone	N
879	923081	923081	ofloxacin	Drug	RxNorm	Ingredient	S	7623	1970-01-01	2099-12-31		7623	ENG	8660590	DB01165	DRUGBANK	IN	DB01165	Ofloxacin	N
880	925636	925636	oxymetazoline	Drug	RxNorm	Ingredient	S	7812	1970-01-01	2099-12-31		7812	ENG	8651371	DB00935	DRUGBANK	IN	DB00935	Oxymetazoline	N
881	925952	925952	oxytetracycline	Drug	RxNorm	Ingredient	S	7821	1970-01-01	2099-12-31		7821	ENG	8377186	DB00595	DRUGBANK	IN	DB00595	Oxytetracycline	N
882	19028050	19028050	penicillamine	Drug	RxNorm	Ingredient	S	7975	1970-01-01	2099-12-31		7975	ENG	8374392	DB00859	DRUGBANK	IN	DB00859	Penicillamine	N
883	1728416	1728416	penicillin G	Drug	RxNorm	Ingredient	S	7980	1970-01-01	2099-12-31		7980	ENG	8615261	DB01053	DRUGBANK	IN	DB01053	Benzylpenicillin	N
884	1130585	1130585	pentazocine	Drug	RxNorm	Ingredient	S	8001	1970-01-01	2099-12-31		8001	ENG	8317009	DB00652	DRUGBANK	IN	DB00652	Pentazocine	N
885	931973	931973	protease	Drug	RxNorm	Ingredient	S	8031	1970-01-01	2099-12-31		8031	ENG	10267860	DB11066	DRUGBANK	IN	DB11066	Pancrelipase protease	N
886	19033934	19033934	phenindione	Drug	RxNorm	Ingredient	S	8130	1970-01-01	2099-12-31		8130	ENG	8365765	DB00498	DRUGBANK	IN	DB00498	Phenindione	N
887	734275	734275	phenobarbital	Drug	RxNorm	Ingredient	S	8134	1970-01-01	2099-12-31		8134	ENG	8364991	DB01174	DRUGBANK	IN	DB01174	Phenobarbital	N
888	740910	740910	phenytoin	Drug	RxNorm	Ingredient	S	8183	1970-01-01	2099-12-31		8183	ENG	8612654	DB00252	DRUGBANK	IN	DB00252	Phenytoin	N
889	19044727	19044727	vitamin K1	Drug	RxNorm	Ingredient	S	8308	1970-01-01	2099-12-31		8308	ENG	8399423	DB01022	DRUGBANK	IN	DB01022	Phylloquinone	N
890	945913	945913	pine tar	Drug	RxNorm	Ingredient	S	8333	1970-01-01	2099-12-31		8333	ENG	12439192	DB15840	DRUGBANK	IN	DB15840	Pine tar	N
891	19046291	19046291	piperazine	Drug	RxNorm	Ingredient	S	8340	1970-01-01	2099-12-31		8340	ENG	8581786	DB00592	DRUGBANK	IN	DB00592	Piperazine	N
892	19046724	19046724	pirenzepine	Drug	RxNorm	Ingredient	S	8352	1970-01-01	2099-12-31		8352	ENG	8622840	DB00670	DRUGBANK	IN	DB00670	Pirenzepine	N
893	947651	947651	podophyllin	Drug	RxNorm	Ingredient	S	8462	1970-01-01	2099-12-31		8462	ENG	8361435	DB09094	DRUGBANK	IN	DB09094	Podophyllin	N
894	947705	947705	podofilox	Drug	RxNorm	Ingredient	S	8463	1970-01-01	2099-12-31		8463	ENG	8370512	DB01179	DRUGBANK	IN	DB01179	Podofilox	N
895	1750461	1750461	praziquantel	Drug	RxNorm	Ingredient	S	8628	1970-01-01	2099-12-31		8628	ENG	8673787	DB01058	DRUGBANK	IN	DB01058	Praziquantel	N
896	1350489	1350489	prazosin	Drug	RxNorm	Ingredient	S	8629	1970-01-01	2099-12-31		8629	ENG	8650378	DB00457	DRUGBANK	IN	DB00457	Prazosin	N
897	1751310	1751310	primaquine	Drug	RxNorm	Ingredient	S	8687	1970-01-01	2099-12-31		8687	ENG	8675380	DB01087	DRUGBANK	IN	DB01087	Primaquine	N
898	1151422	1151422	probenecid	Drug	RxNorm	Ingredient	S	8698	1970-01-01	2099-12-31		8698	ENG	8284289	DB01032	DRUGBANK	IN	DB01032	Probenecid	N
899	19052903	19052903	promazine	Drug	RxNorm	Ingredient	S	8742	1970-01-01	2099-12-31		8742	ENG	8373079	DB00420	DRUGBANK	IN	DB00420	Promazine	N
900	1153013	1153013	promethazine	Drug	RxNorm	Ingredient	S	8745	1970-01-01	2099-12-31		8745	ENG	8273839	DB01069	DRUGBANK	IN	DB01069	Promethazine	N
901	1353256	1353256	propafenone	Drug	RxNorm	Ingredient	S	8754	1970-01-01	2099-12-31		8754	ENG	8682333	DB01182	DRUGBANK	IN	DB01182	Propafenone	N
902	753626	753626	propofol	Drug	RxNorm	Ingredient	S	8782	1970-01-01	2099-12-31		8782	ENG	8580195	DB00818	DRUGBANK	IN	DB00818	Propofol	N
903	1353766	1353766	propranolol	Drug	RxNorm	Ingredient	S	8787	1970-01-01	2099-12-31		8787	ENG	8534683	DB00571	DRUGBANK	IN	DB00571	Propranolol	N
904	754270	754270	protriptyline	Drug	RxNorm	Ingredient	S	8886	1970-01-01	2099-12-31		8886	ENG	8443373	DB00344	DRUGBANK	IN	DB00344	Protriptyline	N
905	1760039	1760039	pyrimethamine	Drug	RxNorm	Ingredient	S	9010	1970-01-01	2099-12-31		9010	ENG	8326465	DB00205	DRUGBANK	IN	DB00205	Pyrimethamine	N
906	19060400	19060400	quinacrine	Drug	RxNorm	Ingredient	S	9061	1970-01-01	2099-12-31		9061	ENG	8397059	DB01103	DRUGBANK	IN	DB01103	Quinacrine	N
907	1760616	1760616	quinine	Drug	RxNorm	Ingredient	S	9071	1970-01-01	2099-12-31		9071	ENG	8267769	DB00468	DRUGBANK	IN	DB00468	Quinine	N
908	19136247	19136247	sucrose	Drug	RxNorm	Ingredient	S	10159	1970-01-01	2099-12-31		10159	ENG	9704052	DB02772	DRUGBANK	IN	DB02772	Sucrose	N
909	1836391	1836391	sulfadiazine	Drug	RxNorm	Ingredient	S	10171	1970-01-01	2099-12-31		10171	ENG	8629233	DB00359	DRUGBANK	IN	DB00359	Sulfadiazine	N
910	1236493	1236493	sulfinpyrazone	Drug	RxNorm	Ingredient	S	10205	1970-01-01	2099-12-31		10205	ENG	8401193	DB01138	DRUGBANK	IN	DB01138	Sulfinpyrazone	N
911	1236607	1236607	sulindac	Drug	RxNorm	Ingredient	S	10237	1970-01-01	2099-12-31		10237	ENG	8470998	DB00605	DRUGBANK	IN	DB00605	Sulindac	N
912	19136626	19136626	sulpiride	Drug	RxNorm	Ingredient	S	10239	1970-01-01	2099-12-31		10239	ENG	8566395	DB00391	DRUGBANK	IN	DB00391	Sulpiride	N
913	1436678	1436678	tamoxifen	Drug	RxNorm	Ingredient	S	10324	1970-01-01	2099-12-31		10324	ENG	8310345	DB00675	DRUGBANK	IN	DB00675	Tamoxifen	N
914	1036690	1036690	tannic acid	Drug	RxNorm	Ingredient	S	10328	1970-01-01	2099-12-31		10328	ENG	8443575	DB09372	DRUGBANK	IN	DB09372	Tannic acid	N
915	1236744	1236744	terbutaline	Drug	RxNorm	Ingredient	S	10368	1970-01-01	2099-12-31		10368	ENG	8387155	DB00871	DRUGBANK	IN	DB00871	Terbutaline	N
916	1037005	1037005	dronabinol	Drug	RxNorm	Ingredient	S	10402	1970-01-01	2099-12-31		10402	ENG	8516735	DB00470	DRUGBANK	IN	DB00470	Dronabinol	N
917	19007422	19007422	moxisylyte	Drug	RxNorm	Ingredient	S	10561	1970-01-01	2099-12-31		10561	ENG	8287851	DB09205	DRUGBANK	IN	DB09205	Moxisylyte	N
918	19007721	19007721	thyrotropin	Drug	RxNorm	Ingredient	S	10579	1970-01-01	2099-12-31		10579	ENG	11419456	DB15263	DRUGBANK	IN	DB15263	Thyrotropin	N
919	902427	902427	timolol	Drug	RxNorm	Ingredient	S	10600	1970-01-01	2099-12-31		10600	ENG	8519079	DB00373	DRUGBANK	IN	DB00373	Timolol	N
920	704984	704984	trifluoperazine	Drug	RxNorm	Ingredient	S	10800	1970-01-01	2099-12-31		10800	ENG	8675369	DB00831	DRUGBANK	IN	DB00831	Trifluoperazine	N
921	1307863	1307863	verapamil	Drug	RxNorm	Ingredient	S	11170	1970-01-01	2099-12-31		11170	ENG	8303572	DB00661	DRUGBANK	IN	DB00661	Verapamil	N
922	1310353	1310353	lutein	Drug	RxNorm	Ingredient	S	11359	1970-01-01	2099-12-31		11359	ENG	9193747	DB00137	DRUGBANK	IN	DB00137	Lutein	N
923	19030751	19030751	alverine	Drug	RxNorm	Ingredient	S	17627	1970-01-01	2099-12-31		17627	ENG	8391772	DB01616	DRUGBANK	IN	DB01616	Alverine	N
924	19018634	19018634	bisabolol	Drug	RxNorm	Ingredient	S	19461	1970-01-01	2099-12-31		19461	ENG	9704422	DB13153	DRUGBANK	IN	DB13153	Levomenol	N
925	937725	937725	bismuth subgallate	Drug	RxNorm	Ingredient	S	19476	1970-01-01	2099-12-31		19476	ENG	10268078	DB13909	DRUGBANK	IN	DB13909	Bismuth subgallate	N
926	937791	937791	bismuth subsalicylate	Drug	RxNorm	Ingredient	S	19478	1970-01-01	2099-12-31		19478	ENG	10894739	DB01294	DRUGBANK	IN	DB01294	Bismuth subsalicylate	N
927	1139179	1139179	bromfenac	Drug	RxNorm	Ingredient	S	19737	1970-01-01	2099-12-31		19737	ENG	8519148	DB00963	DRUGBANK	IN	DB00963	Bromfenac	N
928	939259	939259	budesonide	Drug	RxNorm	Ingredient	S	19831	1970-01-01	2099-12-31		19831	ENG	8360952	DB01222	DRUGBANK	IN	DB01222	Budesonide	N
929	19057346	19057346	copper sulfate	Drug	RxNorm	Ingredient	S	21579	1970-01-01	2099-12-31		21579	ENG	9273105	DB06778	DRUGBANK	IN	DB06778	Cupric sulfate	N
930	988294	988294	dexpanthenol	Drug	RxNorm	Ingredient	S	22701	1970-01-01	2099-12-31		22701	ENG	8436311	DB09357	DRUGBANK	IN	DB09357	Dexpanthenol	N
931	19095744	19095744	ferric ammonium citrate	Drug	RxNorm	Ingredient	S	24897	1970-01-01	2099-12-31		24897	ENG	10825122	DB09501	DRUGBANK	IN	DB09501	Ferric ammonium citrate	N
932	1595799	1595799	ferrous fumarate	Drug	RxNorm	Ingredient	S	24941	1970-01-01	2099-12-31		24941	ENG	10289154	DB14491	DRUGBANK	IN	DB14491	Ferrous fumarate	N
933	19097684	19097684	gestodene	Drug	RxNorm	Ingredient	S	25734	1970-01-01	2099-12-31		25734	ENG	8646078	DB06730	DRUGBANK	IN	DB06730	Gestodene	N
934	19002230	19002230	hydrotalcite	Drug	RxNorm	Ingredient	S	27221	1970-01-01	2099-12-31		27221	ENG	9718951	DB13322	DRUGBANK	IN	DB13322	Hydrotalcite	N
935	19002800	19002800	tropisetron	Drug	RxNorm	Ingredient	S	27392	1970-01-01	2099-12-31		27392	ENG	8731191	DB11699	DRUGBANK	IN	DB11699	Tropisetron	N
936	19008864	19008864	malic acid	Drug	RxNorm	Ingredient	S	29209	1970-01-01	2099-12-31		29209	ENG	11812601	DB12751	DRUGBANK	IN	DB12751	Malic acid	N
937	19008870	19008870	mandelic acid	Drug	RxNorm	Ingredient	S	29256	1970-01-01	2099-12-31		29256	ENG	11418806	DB13218	DRUGBANK	IN	DB13218	Mandelic acid	N
938	908921	908921	calcipotriene	Drug	RxNorm	Ingredient	S	29365	1970-01-01	2099-12-31		29365	ENG	8467831	DB02300	DRUGBANK	IN	DB02300	Calcipotriol	N
939	509079	509079	meningococcal group A polysaccharide	Drug	RxNorm	Ingredient	S	29501	1970-01-01	2099-12-31		29501	ENG	10334371	DB13889	DRUGBANK	IN	DB13889	Meningococcal polysaccharide vaccine group A	N
940	19009877	19009877	methylparaben	Drug	RxNorm	Ingredient	S	29903	1970-01-01	2099-12-31		29903	ENG	10334707	DB14212	DRUGBANK	IN	DB14212	Methylparaben	N
941	19010652	19010652	moclobemide	Drug	RxNorm	Ingredient	S	30121	1970-01-01	2099-12-31		30121	ENG	8390483	DB01171	DRUGBANK	IN	DB01171	Moclobemide	N
942	913440	913440	nabilone	Drug	RxNorm	Ingredient	S	31447	1970-01-01	2099-12-31		31447	ENG	8558745	DB00486	DRUGBANK	IN	DB00486	Nabilone	N
943	715458	715458	tiagabine	Drug	RxNorm	Ingredient	S	31914	1970-01-01	2099-12-31		31914	ENG	8537981	DB00906	DRUGBANK	IN	DB00906	Tiagabine	N
944	19082898	19082898	padimate-O	Drug	RxNorm	Ingredient	S	32786	1970-01-01	2099-12-31		32786	ENG	9276243	DB11570	DRUGBANK	IN	DB11570	Padimate O	N
945	1521987	1521987	teriparatide	Drug	RxNorm	Ingredient	S	32915	1970-01-01	2099-12-31		32915	ENG	8266097	DB06285	DRUGBANK	IN	DB06285	Teriparatide	N
946	1322184	1322184	clopidogrel	Drug	RxNorm	Ingredient	S	32968	1970-01-01	2099-12-31		32968	ENG	8617075	DB00758	DRUGBANK	IN	DB00758	Clopidogrel	N
947	19086712	19086712	peppermint oil	Drug	RxNorm	Ingredient	S	33094	1970-01-01	2099-12-31		33094	ENG	9273237	DB11198	DRUGBANK	IN	DB11198	Peppermint oil	N
